"cod_ibge","tipo","sexo","n"
211085,"Mais de 100 anos","Mulher",NA
211085,"95 a 99 anos","Mulher",1
211085,"90 a 94 anos","Mulher",13
211085,"85 a 89 anos","Mulher",19
211085,"80 a 84 anos","Mulher",21
211085,"75 a 79 anos","Mulher",42
211085,"70 a 74 anos","Mulher",81
211085,"65 a 69 anos","Mulher",111
211085,"60 a 64 anos","Mulher",135
211085,"55 a 59 anos","Mulher",166
211085,"50 a 54 anos","Mulher",184
211085,"45 a 49 anos","Mulher",234
211085,"40 a 44 anos","Mulher",234
211085,"35 a 39 anos","Mulher",280
211085,"30 a 34 anos","Mulher",412
211085,"25 a 29 anos","Mulher",457
211085,"20 a 24 anos","Mulher",433
211085,"15 a 19 anos","Mulher",492
211085,"10 a 14 anos","Mulher",585
211085,"5 a 9 anos","Mulher",584
211085,"0 a 4 anos","Mulher",509
211080,"Mais de 100 anos","Mulher",NA
211080,"95 a 99 anos","Mulher",3
211080,"90 a 94 anos","Mulher",4
211080,"85 a 89 anos","Mulher",10
211080,"80 a 84 anos","Mulher",23
211080,"75 a 79 anos","Mulher",39
211080,"70 a 74 anos","Mulher",49
211080,"65 a 69 anos","Mulher",51
211080,"60 a 64 anos","Mulher",74
211080,"55 a 59 anos","Mulher",104
211080,"50 a 54 anos","Mulher",113
211080,"45 a 49 anos","Mulher",129
211080,"40 a 44 anos","Mulher",129
211080,"35 a 39 anos","Mulher",138
211080,"30 a 34 anos","Mulher",152
211080,"25 a 29 anos","Mulher",145
211080,"20 a 24 anos","Mulher",180
211080,"15 a 19 anos","Mulher",245
211080,"10 a 14 anos","Mulher",228
211080,"5 a 9 anos","Mulher",199
211080,"0 a 4 anos","Mulher",233
211070,"Mais de 100 anos","Mulher",NA
211070,"95 a 99 anos","Mulher",13
211070,"90 a 94 anos","Mulher",41
211070,"85 a 89 anos","Mulher",63
211070,"80 a 84 anos","Mulher",117
211070,"75 a 79 anos","Mulher",168
211070,"70 a 74 anos","Mulher",322
211070,"65 a 69 anos","Mulher",405
211070,"60 a 64 anos","Mulher",524
211070,"55 a 59 anos","Mulher",614
211070,"50 a 54 anos","Mulher",628
211070,"45 a 49 anos","Mulher",771
211070,"40 a 44 anos","Mulher",898
211070,"35 a 39 anos","Mulher",1005
211070,"30 a 34 anos","Mulher",1261
211070,"25 a 29 anos","Mulher",1413
211070,"20 a 24 anos","Mulher",1491
211070,"15 a 19 anos","Mulher",174
211070,"10 a 14 anos","Mulher",1987
211070,"5 a 9 anos","Mulher",1667
211070,"0 a 4 anos","Mulher",1575
211065,"Mais de 100 anos","Mulher",NA
211065,"95 a 99 anos","Mulher",2
211065,"90 a 94 anos","Mulher",6
211065,"85 a 89 anos","Mulher",11
211065,"80 a 84 anos","Mulher",19
211065,"75 a 79 anos","Mulher",38
211065,"70 a 74 anos","Mulher",71
211065,"65 a 69 anos","Mulher",74
211065,"60 a 64 anos","Mulher",95
211065,"55 a 59 anos","Mulher",116
211065,"50 a 54 anos","Mulher",142
211065,"45 a 49 anos","Mulher",164
211065,"40 a 44 anos","Mulher",189
211065,"35 a 39 anos","Mulher",179
211065,"30 a 34 anos","Mulher",237
211065,"25 a 29 anos","Mulher",258
211065,"20 a 24 anos","Mulher",299
211065,"15 a 19 anos","Mulher",371
211065,"10 a 14 anos","Mulher",401
211065,"5 a 9 anos","Mulher",393
211065,"0 a 4 anos","Mulher",352
211060,"Mais de 100 anos","Mulher",2
211060,"95 a 99 anos","Mulher",5
211060,"90 a 94 anos","Mulher",25
211060,"85 a 89 anos","Mulher",61
211060,"80 a 84 anos","Mulher",112
211060,"75 a 79 anos","Mulher",182
211060,"70 a 74 anos","Mulher",234
211060,"65 a 69 anos","Mulher",294
211060,"60 a 64 anos","Mulher",368
211060,"55 a 59 anos","Mulher",422
211060,"50 a 54 anos","Mulher",454
211060,"45 a 49 anos","Mulher",582
211060,"40 a 44 anos","Mulher",620
211060,"35 a 39 anos","Mulher",675
211060,"30 a 34 anos","Mulher",937
211060,"25 a 29 anos","Mulher",112
211060,"20 a 24 anos","Mulher",1294
211060,"15 a 19 anos","Mulher",1408
211060,"10 a 14 anos","Mulher",1478
211060,"5 a 9 anos","Mulher",1425
211060,"0 a 4 anos","Mulher",1422
211050,"Mais de 100 anos","Mulher",6
211050,"95 a 99 anos","Mulher",15
211050,"90 a 94 anos","Mulher",46
211050,"85 a 89 anos","Mulher",79
211050,"80 a 84 anos","Mulher",178
211050,"75 a 79 anos","Mulher",319
211050,"70 a 74 anos","Mulher",439
211050,"65 a 69 anos","Mulher",495
211050,"60 a 64 anos","Mulher",569
211050,"55 a 59 anos","Mulher",716
211050,"50 a 54 anos","Mulher",977
211050,"45 a 49 anos","Mulher",961
211050,"40 a 44 anos","Mulher",1115
211050,"35 a 39 anos","Mulher",1269
211050,"30 a 34 anos","Mulher",1577
211050,"25 a 29 anos","Mulher",2114
211050,"20 a 24 anos","Mulher",2334
211050,"15 a 19 anos","Mulher",205
211050,"10 a 14 anos","Mulher",2104
211050,"5 a 9 anos","Mulher",1758
211050,"0 a 4 anos","Mulher",1671
211040,"Mais de 100 anos","Mulher",3
211040,"95 a 99 anos","Mulher",6
211040,"90 a 94 anos","Mulher",40
211040,"85 a 89 anos","Mulher",45
211040,"80 a 84 anos","Mulher",52
211040,"75 a 79 anos","Mulher",103
211040,"70 a 74 anos","Mulher",150
211040,"65 a 69 anos","Mulher",183
211040,"60 a 64 anos","Mulher",232
211040,"55 a 59 anos","Mulher",292
211040,"50 a 54 anos","Mulher",291
211040,"45 a 49 anos","Mulher",346
211040,"40 a 44 anos","Mulher",341
211040,"35 a 39 anos","Mulher",379
211040,"30 a 34 anos","Mulher",526
211040,"25 a 29 anos","Mulher",679
211040,"20 a 24 anos","Mulher",780
211040,"15 a 19 anos","Mulher",969
211040,"10 a 14 anos","Mulher",1121
211040,"5 a 9 anos","Mulher",1108
211040,"0 a 4 anos","Mulher",1113
211030,"Mais de 100 anos","Mulher",NA
211030,"95 a 99 anos","Mulher",6
211030,"90 a 94 anos","Mulher",25
211030,"85 a 89 anos","Mulher",42
211030,"80 a 84 anos","Mulher",57
211030,"75 a 79 anos","Mulher",72
211030,"70 a 74 anos","Mulher",144
211030,"65 a 69 anos","Mulher",168
211030,"60 a 64 anos","Mulher",227
211030,"55 a 59 anos","Mulher",290
211030,"50 a 54 anos","Mulher",324
211030,"45 a 49 anos","Mulher",347
211030,"40 a 44 anos","Mulher",393
211030,"35 a 39 anos","Mulher",448
211030,"30 a 34 anos","Mulher",553
211030,"25 a 29 anos","Mulher",613
211030,"20 a 24 anos","Mulher",634
211030,"15 a 19 anos","Mulher",754
211030,"10 a 14 anos","Mulher",733
211030,"5 a 9 anos","Mulher",682
211030,"0 a 4 anos","Mulher",586
211027,"Mais de 100 anos","Mulher",2
211027,"95 a 99 anos","Mulher",6
211027,"90 a 94 anos","Mulher",12
211027,"85 a 89 anos","Mulher",26
211027,"80 a 84 anos","Mulher",33
211027,"75 a 79 anos","Mulher",58
211027,"70 a 74 anos","Mulher",81
211027,"65 a 69 anos","Mulher",101
211027,"60 a 64 anos","Mulher",145
211027,"55 a 59 anos","Mulher",168
211027,"50 a 54 anos","Mulher",194
211027,"45 a 49 anos","Mulher",191
211027,"40 a 44 anos","Mulher",273
211027,"35 a 39 anos","Mulher",333
211027,"30 a 34 anos","Mulher",406
211027,"25 a 29 anos","Mulher",501
211027,"20 a 24 anos","Mulher",676
211027,"15 a 19 anos","Mulher",722
211027,"10 a 14 anos","Mulher",898
211027,"5 a 9 anos","Mulher",834
211027,"0 a 4 anos","Mulher",846
211023,"Mais de 100 anos","Mulher",NA
211023,"95 a 99 anos","Mulher",5
211023,"90 a 94 anos","Mulher",9
211023,"85 a 89 anos","Mulher",24
211023,"80 a 84 anos","Mulher",41
211023,"75 a 79 anos","Mulher",67
211023,"70 a 74 anos","Mulher",92
211023,"65 a 69 anos","Mulher",137
211023,"60 a 64 anos","Mulher",135
211023,"55 a 59 anos","Mulher",178
211023,"50 a 54 anos","Mulher",175
211023,"45 a 49 anos","Mulher",190
211023,"40 a 44 anos","Mulher",263
211023,"35 a 39 anos","Mulher",287
211023,"30 a 34 anos","Mulher",369
211023,"25 a 29 anos","Mulher",481
211023,"20 a 24 anos","Mulher",575
211023,"15 a 19 anos","Mulher",636
211023,"10 a 14 anos","Mulher",741
211023,"5 a 9 anos","Mulher",668
211023,"0 a 4 anos","Mulher",560
211020,"Mais de 100 anos","Mulher",6
211020,"95 a 99 anos","Mulher",16
211020,"90 a 94 anos","Mulher",40
211020,"85 a 89 anos","Mulher",56
211020,"80 a 84 anos","Mulher",115
211020,"75 a 79 anos","Mulher",179
211020,"70 a 74 anos","Mulher",281
211020,"65 a 69 anos","Mulher",334
211020,"60 a 64 anos","Mulher",436
211020,"55 a 59 anos","Mulher",534
211020,"50 a 54 anos","Mulher",609
211020,"45 a 49 anos","Mulher",704
211020,"40 a 44 anos","Mulher",796
211020,"35 a 39 anos","Mulher",1019
211020,"30 a 34 anos","Mulher",1233
211020,"25 a 29 anos","Mulher",1538
211020,"20 a 24 anos","Mulher",1707
211020,"15 a 19 anos","Mulher",1685
211020,"10 a 14 anos","Mulher",1715
211020,"5 a 9 anos","Mulher",1509
211020,"0 a 4 anos","Mulher",1528
211010,"Mais de 100 anos","Mulher",3
211010,"95 a 99 anos","Mulher",10
211010,"90 a 94 anos","Mulher",28
211010,"85 a 89 anos","Mulher",52
211010,"80 a 84 anos","Mulher",71
211010,"75 a 79 anos","Mulher",159
211010,"70 a 74 anos","Mulher",255
211010,"65 a 69 anos","Mulher",292
211010,"60 a 64 anos","Mulher",374
211010,"55 a 59 anos","Mulher",450
211010,"50 a 54 anos","Mulher",510
211010,"45 a 49 anos","Mulher",602
211010,"40 a 44 anos","Mulher",678
211010,"35 a 39 anos","Mulher",736
211010,"30 a 34 anos","Mulher",943
211010,"25 a 29 anos","Mulher",1172
211010,"20 a 24 anos","Mulher",1322
211010,"15 a 19 anos","Mulher",1541
211010,"10 a 14 anos","Mulher",1766
211010,"5 a 9 anos","Mulher",1854
211010,"0 a 4 anos","Mulher",1637
211003,"Mais de 100 anos","Mulher",NA
211003,"95 a 99 anos","Mulher",2
211003,"90 a 94 anos","Mulher",17
211003,"85 a 89 anos","Mulher",39
211003,"80 a 84 anos","Mulher",83
211003,"75 a 79 anos","Mulher",105
211003,"70 a 74 anos","Mulher",177
211003,"65 a 69 anos","Mulher",262
211003,"60 a 64 anos","Mulher",329
211003,"55 a 59 anos","Mulher",369
211003,"50 a 54 anos","Mulher",414
211003,"45 a 49 anos","Mulher",476
211003,"40 a 44 anos","Mulher",509
211003,"35 a 39 anos","Mulher",630
211003,"30 a 34 anos","Mulher",778
211003,"25 a 29 anos","Mulher",1064
211003,"20 a 24 anos","Mulher",1195
211003,"15 a 19 anos","Mulher",1223
211003,"10 a 14 anos","Mulher",1286
211003,"5 a 9 anos","Mulher",1183
211003,"0 a 4 anos","Mulher",1126
211000,"Mais de 100 anos","Mulher",3
211000,"95 a 99 anos","Mulher",16
211000,"90 a 94 anos","Mulher",51
211000,"85 a 89 anos","Mulher",137
211000,"80 a 84 anos","Mulher",202
211000,"75 a 79 anos","Mulher",342
211000,"70 a 74 anos","Mulher",594
211000,"65 a 69 anos","Mulher",772
211000,"60 a 64 anos","Mulher",935
211000,"55 a 59 anos","Mulher",1191
211000,"50 a 54 anos","Mulher",133
211000,"45 a 49 anos","Mulher",1478
211000,"40 a 44 anos","Mulher",1729
211000,"35 a 39 anos","Mulher",1823
211000,"30 a 34 anos","Mulher",2489
211000,"25 a 29 anos","Mulher",3065
211000,"20 a 24 anos","Mulher",3487
211000,"15 a 19 anos","Mulher",3708
211000,"10 a 14 anos","Mulher",4513
211000,"5 a 9 anos","Mulher",4381
211000,"0 a 4 anos","Mulher",4098
210990,"Mais de 100 anos","Mulher",12
210990,"95 a 99 anos","Mulher",33
210990,"90 a 94 anos","Mulher",101
210990,"85 a 89 anos","Mulher",169
210990,"80 a 84 anos","Mulher",305
210990,"75 a 79 anos","Mulher",558
210990,"70 a 74 anos","Mulher",732
210990,"65 a 69 anos","Mulher",940
210990,"60 a 64 anos","Mulher",1167
210990,"55 a 59 anos","Mulher",1469
210990,"50 a 54 anos","Mulher",1705
210990,"45 a 49 anos","Mulher",1858
210990,"40 a 44 anos","Mulher",2193
210990,"35 a 39 anos","Mulher",2561
210990,"30 a 34 anos","Mulher",3336
210990,"25 a 29 anos","Mulher",3808
210990,"20 a 24 anos","Mulher",3892
210990,"15 a 19 anos","Mulher",3893
210990,"10 a 14 anos","Mulher",4252
210990,"5 a 9 anos","Mulher",3821
210990,"0 a 4 anos","Mulher",359
210980,"Mais de 100 anos","Mulher",4
210980,"95 a 99 anos","Mulher",13
210980,"90 a 94 anos","Mulher",41
210980,"85 a 89 anos","Mulher",82
210980,"80 a 84 anos","Mulher",121
210980,"75 a 79 anos","Mulher",228
210980,"70 a 74 anos","Mulher",338
210980,"65 a 69 anos","Mulher",423
210980,"60 a 64 anos","Mulher",488
210980,"55 a 59 anos","Mulher",639
210980,"50 a 54 anos","Mulher",688
210980,"45 a 49 anos","Mulher",748
210980,"40 a 44 anos","Mulher",965
210980,"35 a 39 anos","Mulher",1082
210980,"30 a 34 anos","Mulher",152
210980,"25 a 29 anos","Mulher",1867
210980,"20 a 24 anos","Mulher",2076
210980,"15 a 19 anos","Mulher",1974
210980,"10 a 14 anos","Mulher",2271
210980,"5 a 9 anos","Mulher",2088
210980,"0 a 4 anos","Mulher",2029
210975,"Mais de 100 anos","Mulher",1
210975,"95 a 99 anos","Mulher",3
210975,"90 a 94 anos","Mulher",3
210975,"85 a 89 anos","Mulher",10
210975,"80 a 84 anos","Mulher",15
210975,"75 a 79 anos","Mulher",26
210975,"70 a 74 anos","Mulher",62
210975,"65 a 69 anos","Mulher",51
210975,"60 a 64 anos","Mulher",88
210975,"55 a 59 anos","Mulher",112
210975,"50 a 54 anos","Mulher",143
210975,"45 a 49 anos","Mulher",130
210975,"40 a 44 anos","Mulher",175
210975,"35 a 39 anos","Mulher",188
210975,"30 a 34 anos","Mulher",250
210975,"25 a 29 anos","Mulher",239
210975,"20 a 24 anos","Mulher",315
210975,"15 a 19 anos","Mulher",355
210975,"10 a 14 anos","Mulher",459
210975,"5 a 9 anos","Mulher",388
210975,"0 a 4 anos","Mulher",378
210970,"Mais de 100 anos","Mulher",NA
210970,"95 a 99 anos","Mulher",1
210970,"90 a 94 anos","Mulher",4
210970,"85 a 89 anos","Mulher",11
210970,"80 a 84 anos","Mulher",21
210970,"75 a 79 anos","Mulher",47
210970,"70 a 74 anos","Mulher",63
210970,"65 a 69 anos","Mulher",64
210970,"60 a 64 anos","Mulher",83
210970,"55 a 59 anos","Mulher",88
210970,"50 a 54 anos","Mulher",124
210970,"45 a 49 anos","Mulher",126
210970,"40 a 44 anos","Mulher",159
210970,"35 a 39 anos","Mulher",138
210970,"30 a 34 anos","Mulher",152
210970,"25 a 29 anos","Mulher",181
210970,"20 a 24 anos","Mulher",179
210970,"15 a 19 anos","Mulher",284
210970,"10 a 14 anos","Mulher",348
210970,"5 a 9 anos","Mulher",259
210970,"0 a 4 anos","Mulher",261
210960,"Mais de 100 anos","Mulher",6
210960,"95 a 99 anos","Mulher",21
210960,"90 a 94 anos","Mulher",57
210960,"85 a 89 anos","Mulher",67
210960,"80 a 84 anos","Mulher",160
210960,"75 a 79 anos","Mulher",244
210960,"70 a 74 anos","Mulher",364
210960,"65 a 69 anos","Mulher",424
210960,"60 a 64 anos","Mulher",529
210960,"55 a 59 anos","Mulher",666
210960,"50 a 54 anos","Mulher",768
210960,"45 a 49 anos","Mulher",934
210960,"40 a 44 anos","Mulher",102
210960,"35 a 39 anos","Mulher",1149
210960,"30 a 34 anos","Mulher",1415
210960,"25 a 29 anos","Mulher",1815
210960,"20 a 24 anos","Mulher",2169
210960,"15 a 19 anos","Mulher",209
210960,"10 a 14 anos","Mulher",2165
210960,"5 a 9 anos","Mulher",1979
210960,"0 a 4 anos","Mulher",1876
210955,"Mais de 100 anos","Mulher",NA
210955,"95 a 99 anos","Mulher",2
210955,"90 a 94 anos","Mulher",4
210955,"85 a 89 anos","Mulher",13
210955,"80 a 84 anos","Mulher",14
210955,"75 a 79 anos","Mulher",36
210955,"70 a 74 anos","Mulher",56
210955,"65 a 69 anos","Mulher",72
210955,"60 a 64 anos","Mulher",96
210955,"55 a 59 anos","Mulher",108
210955,"50 a 54 anos","Mulher",142
210955,"45 a 49 anos","Mulher",170
210955,"40 a 44 anos","Mulher",180
210955,"35 a 39 anos","Mulher",214
210955,"30 a 34 anos","Mulher",268
210955,"25 a 29 anos","Mulher",304
210955,"20 a 24 anos","Mulher",323
210955,"15 a 19 anos","Mulher",396
210955,"10 a 14 anos","Mulher",383
210955,"5 a 9 anos","Mulher",412
210955,"0 a 4 anos","Mulher",354
210950,"Mais de 100 anos","Mulher",3
210950,"95 a 99 anos","Mulher",9
210950,"90 a 94 anos","Mulher",21
210950,"85 a 89 anos","Mulher",38
210950,"80 a 84 anos","Mulher",78
210950,"75 a 79 anos","Mulher",126
210950,"70 a 74 anos","Mulher",215
210950,"65 a 69 anos","Mulher",215
210950,"60 a 64 anos","Mulher",316
210950,"55 a 59 anos","Mulher",415
210950,"50 a 54 anos","Mulher",387
210950,"45 a 49 anos","Mulher",461
210950,"40 a 44 anos","Mulher",502
210950,"35 a 39 anos","Mulher",580
210950,"30 a 34 anos","Mulher",733
210950,"25 a 29 anos","Mulher",755
210950,"20 a 24 anos","Mulher",825
210950,"15 a 19 anos","Mulher",944
210950,"10 a 14 anos","Mulher",1191
210950,"5 a 9 anos","Mulher",1061
210950,"0 a 4 anos","Mulher",944
210945,"Mais de 100 anos","Mulher",3
210945,"95 a 99 anos","Mulher",3
210945,"90 a 94 anos","Mulher",15
210945,"85 a 89 anos","Mulher",32
210945,"80 a 84 anos","Mulher",51
210945,"75 a 79 anos","Mulher",89
210945,"70 a 74 anos","Mulher",116
210945,"65 a 69 anos","Mulher",186
210945,"60 a 64 anos","Mulher",238
210945,"55 a 59 anos","Mulher",318
210945,"50 a 54 anos","Mulher",470
210945,"45 a 49 anos","Mulher",562
210945,"40 a 44 anos","Mulher",711
210945,"35 a 39 anos","Mulher",926
210945,"30 a 34 anos","Mulher",1163
210945,"25 a 29 anos","Mulher",1356
210945,"20 a 24 anos","Mulher",1428
210945,"15 a 19 anos","Mulher",1351
210945,"10 a 14 anos","Mulher",1531
210945,"5 a 9 anos","Mulher",1384
210945,"0 a 4 anos","Mulher",1273
210940,"Mais de 100 anos","Mulher",1
210940,"95 a 99 anos","Mulher",2
210940,"90 a 94 anos","Mulher",14
210940,"85 a 89 anos","Mulher",34
210940,"80 a 84 anos","Mulher",40
210940,"75 a 79 anos","Mulher",63
210940,"70 a 74 anos","Mulher",84
210940,"65 a 69 anos","Mulher",105
210940,"60 a 64 anos","Mulher",167
210940,"55 a 59 anos","Mulher",202
210940,"50 a 54 anos","Mulher",205
210940,"45 a 49 anos","Mulher",221
210940,"40 a 44 anos","Mulher",275
210940,"35 a 39 anos","Mulher",339
210940,"30 a 34 anos","Mulher",414
210940,"25 a 29 anos","Mulher",511
210940,"20 a 24 anos","Mulher",581
210940,"15 a 19 anos","Mulher",725
210940,"10 a 14 anos","Mulher",898
210940,"5 a 9 anos","Mulher",879
210940,"0 a 4 anos","Mulher",784
210930,"Mais de 100 anos","Mulher",3
210930,"95 a 99 anos","Mulher",9
210930,"90 a 94 anos","Mulher",9
210930,"85 a 89 anos","Mulher",21
210930,"80 a 84 anos","Mulher",36
210930,"75 a 79 anos","Mulher",55
210930,"70 a 74 anos","Mulher",86
210930,"65 a 69 anos","Mulher",86
210930,"60 a 64 anos","Mulher",130
210930,"55 a 59 anos","Mulher",161
210930,"50 a 54 anos","Mulher",173
210930,"45 a 49 anos","Mulher",210
210930,"40 a 44 anos","Mulher",228
210930,"35 a 39 anos","Mulher",281
210930,"30 a 34 anos","Mulher",351
210930,"25 a 29 anos","Mulher",369
210930,"20 a 24 anos","Mulher",495
210930,"15 a 19 anos","Mulher",566
210930,"10 a 14 anos","Mulher",675
210930,"5 a 9 anos","Mulher",647
210930,"0 a 4 anos","Mulher",666
210927,"Mais de 100 anos","Mulher",3
210927,"95 a 99 anos","Mulher",5
210927,"90 a 94 anos","Mulher",9
210927,"85 a 89 anos","Mulher",21
210927,"80 a 84 anos","Mulher",50
210927,"75 a 79 anos","Mulher",87
210927,"70 a 74 anos","Mulher",152
210927,"65 a 69 anos","Mulher",198
210927,"60 a 64 anos","Mulher",229
210927,"55 a 59 anos","Mulher",256
210927,"50 a 54 anos","Mulher",280
210927,"45 a 49 anos","Mulher",350
210927,"40 a 44 anos","Mulher",343
210927,"35 a 39 anos","Mulher",406
210927,"30 a 34 anos","Mulher",539
210927,"25 a 29 anos","Mulher",715
210927,"20 a 24 anos","Mulher",805
210927,"15 a 19 anos","Mulher",906
210927,"10 a 14 anos","Mulher",999
210927,"5 a 9 anos","Mulher",1004
210927,"0 a 4 anos","Mulher",915
210923,"Mais de 100 anos","Mulher",NA
210923,"95 a 99 anos","Mulher",NA
210923,"90 a 94 anos","Mulher",5
210923,"85 a 89 anos","Mulher",11
210923,"80 a 84 anos","Mulher",20
210923,"75 a 79 anos","Mulher",37
210923,"70 a 74 anos","Mulher",59
210923,"65 a 69 anos","Mulher",70
210923,"60 a 64 anos","Mulher",76
210923,"55 a 59 anos","Mulher",116
210923,"50 a 54 anos","Mulher",118
210923,"45 a 49 anos","Mulher",121
210923,"40 a 44 anos","Mulher",175
210923,"35 a 39 anos","Mulher",147
210923,"30 a 34 anos","Mulher",226
210923,"25 a 29 anos","Mulher",252
210923,"20 a 24 anos","Mulher",304
210923,"15 a 19 anos","Mulher",322
210923,"10 a 14 anos","Mulher",361
210923,"5 a 9 anos","Mulher",353
210923,"0 a 4 anos","Mulher",307
210920,"Mais de 100 anos","Mulher",NA
210920,"95 a 99 anos","Mulher",16
210920,"90 a 94 anos","Mulher",15
210920,"85 a 89 anos","Mulher",14
210920,"80 a 84 anos","Mulher",23
210920,"75 a 79 anos","Mulher",45
210920,"70 a 74 anos","Mulher",74
210920,"65 a 69 anos","Mulher",86
210920,"60 a 64 anos","Mulher",126
210920,"55 a 59 anos","Mulher",157
210920,"50 a 54 anos","Mulher",165
210920,"45 a 49 anos","Mulher",221
210920,"40 a 44 anos","Mulher",253
210920,"35 a 39 anos","Mulher",257
210920,"30 a 34 anos","Mulher",336
210920,"25 a 29 anos","Mulher",444
210920,"20 a 24 anos","Mulher",519
210920,"15 a 19 anos","Mulher",666
210920,"10 a 14 anos","Mulher",751
210920,"5 a 9 anos","Mulher",715
210920,"0 a 4 anos","Mulher",654
